text,label,prediction,cleaned_prediction
"Gene Roddenberry never let his fans down. His death ended Sci-Fi legacy that will never be matched. Earth: The Final Conflict was proof! His pilot film and the first 2 Seasons were well written and meticulously produced, but somewhere along the way the Roddenberry touch was lost. The loss of lead, Kevin Kilner (William Boone) definitely hurt the series as he was a vital part of what made it work. The story involves the human race being visited by the Taelons, an extra-terrestrial race who dub themselves 'The Companions'. After 3 years they have given earth new technologies, helpful information about the Universe and more. Many question their intentions here on Earth. The main liaison on Earth between the races is Da'an (Leni Parker) and he is to many, the most trustworthy Taelon. Questions arise: just why are they here? what are their goals, is Da'an aware of any suspected plots against the humans? There is an underground group led by millionaire industrialist Jonathan Doors (David Hemblen) who utilizes his millions to investigate the Taelons. By the end of the First Season things are going well, Da'an seems trustworthy, Boone assists Doors in his investigation while working with Da'an and the Taelons as a liaison. In the middle of the 2nd Season things start unraveling and the once terrific and fascinating series spirals downward, mostly because Roddenberry had died and was not around to guide the producers, of whom his wife Majel Barrett-Roddenberry was co-producer. Still, the first Season remains intriguing and fun to watch.",1,Neutral,neutral
"Well it is a good movie. However, you have to admit that Van Dame's movies haven't been so great lately. On the other hand if you are a hardcore van Dame fan you should watch this as there is a huge improvement with fighting scenes. Also What i really liked is the music beautiful music. am sure this will kill time if you are action fan. As for Isaac Florentine the director of Undisputed 2, i don't think he did a good job as he did with Undisputed.I cant wait when one day Van Dame's movies hit the cinemas before the DVD. Maybe, one day:).<br /><br />In the end it worth the watch if you got no other action movies to watch, this could make your hour and half fun.",1,Mixed.,mixed
"After seeing Undisputed 2, I knew what to expect from Isaac Florentine.<br /><br />The Shepherd: Border Patrol is a decent flick (not Van Damme's best, but definitely not his worst.) There is some bad acting from VD's supporting cast, but it makes sense.<br /><br />The storyline and plot has all been done before, so it's nothing new. I mean this is Van Damme. We don't really expect much of an amazing plot do we? So lets talk about what we all want to watch this movie for anyway: the fighting.<br /><br />Without giving anything away, I thought the way the fights were filmed and shot were well done, way better than a few of VD's recent movies such as Second in Command, in which the entire end fight is HORRIBLE. With Florentine behind the camera, and if you've seen Undisputed 2, he seems to know how to photograph fights and enjoys it. A few of the fights in The Shepherd reminded me of VD's older stuff which is what we all want to see. The fights were good, and i said ""hah, awesome"" out loud a few times. But I was hoping for just a bit more considering how good I thought Undisputed 2 was.<br /><br />Something I found intriguing was VD's daughter in the film, I thought ""wow she's kinda hot"" come to find out, its Bianca Van Varenberg, JC's real life daughter. I have never seen her before so that was a nice treat.<br /><br />All in all, this movie is not half bad. Yeah the story has been done before but at least JC was attempting to make a good movie. Next time though, add more hand to hand combat! I think He still has what it takes to do another big budget movie...his acting has improved since he's been doing DTV's and he really is in great shape at 47. I don't know about you but I'm one of the ones who thinks that most of his DTV's are actually good with the exception of Derailed. All he needs to do is get back into ""bloodsport"" shape, and make a martial arts movie...and I think people would respond well even though he's not jet Li. This movie is definitely worth the rental. =)",1,Neutral,neutral
"""Blind Date"" is one of three stories-made-into-movie by author Vida Hurst. Lots of familiar faces in this oldie from 1934. Mickey Rooney as a mouthy little punk. He seems to be in the film for comedic and homey ""family values"". Jane Darwell again plays the strong-willed mother, just as she had in Grapes of Wrath and the Oxbow Incident. Ann Sothern is Kitty, who has been dating Bill (Paul Kelly), but meets up with rich Bob Hartwell, played by Neil Hamilton, who may or may not be better for her. You can certainly tell that this was made at the very beginning of the Hays production code -- at one point, Kitty says she can't be up there alone with him if there isn't anyone else in the house...what a change from just a year or two prior, when anything and everything was OK. Good solid plot, but a whole lot of conversation and mushy love talk. It raises the question over what a girl should be searching for in a man; should she hold out for a man with integrity who treats her nice, or just find a man with big bucks, as most of the movies from the previous 20 years had advocated...? and how do men change when their situation changes ? watch out for some violence in the strange dance marathon scene. TV viewers from the 1960s will recognize Hamilton as Commissioner Gordon from Batman..... Also some weird drama in the off-screen lives for some of the cast in this one --Paul Kelly had gone to jail for being accessory to murder in a love triangle. Mickey Rooney had an affair with Norma Shearer, who was 20 years older; Rooney ended up being married eight times. Tyler Brooke (Emory) and Spencer Charters (Pa) both knocked themselves off in real life. The title ""Blind Date"" has been reused many times, for films, TV series, and even cartoons, but none of them seem to have the same plot as this one.",1,Neutral,neutral
"Just after having moved into his new cottage in the English country, Hercule Poirot gets an invitation to dinner from Sir Henry and Lady Angkatell, the owners of a large mansion nearby. But the next day, one of the guests is found shot near the pool, and his clumsy wife is holding a revolver a few steps away....<br /><br />This Agatha Christie mystery is somewhat thin, though the killer's plan is still very clever. It's the exquisite filming and cinematography that elevate the story to a higher level. This episode mostly keeps the serious tone of ""Five Little Pigs"" and ""Sad Cypress"", but contains more dark humor than them. The cast includes possibly the two most famous actors to have worked in the series by this point, Edward Fox (as the butler) and Sarah Miles (as Lady Angkatell), though the standout performance is given by the dazzlingly beautiful Megan Dodds as the ahead-of-her-time Henrietta: her one-on-one confrontations with Suchet sparkle and are the highlights of the film. Oh, and since an English police inspector does get involved in the case, I think they could have brought Philip Jackson back for this one. (***)",1,Neutral,neutral
"The movie was very good. I'm an avid mystery fan and I usually figure out who is going to be killed and who did the killing. While I did figure out who was going to be killed I didn't figure out who did it. I wasn't happy with the portrayal of the Gerda character but given the year the movie was supposed to take place it is possible the woman would have been that 'cloying'. Please know that while these Poirot movies are good, they just don't have the same dynamic to them as the series does because they don't have Japp, Ms. Lemon and especially Hastings! David Suchet is definitely Poirot. I have seen every actor who's played him. The worst was Peter Ustinov!",1,Neutral,neutral
"The movie was very good. I'm an avid mystery fan and I usually figure out who is going to be killed and who did the killing. While I did figure out who was going to be killed I didn't figure out who did it. I wasn't happy with the portrayal of the Gerda character but given the year the movie was supposed to take place it is possible the woman would have been that 'cloying'. Please know that while these Poirot movies are good, they just don't have the same dynamic to them as the series does because they don't have Japp, Ms. Lemon and especially Hastings! David Suchet is definitely Poirot. I have seen every actor who's played him. The worst was Peter Ustinov!",1,Neutral,neutral
"Saw this for the first time on UK TV, with good musical accompaniment. The elevator scene is class, especially when he does the going-down thing in the phone booth, and then fiddles with the floor-indicator. The jump through the transom is really impressive, and there's so much more. Apart from all the stuff that's been mentioned before, there's the fight with the man who's been bullying the woman with the dog - it just looks so simple. The only drawback is the plot - he gets mixed up with Dead Eye Dan, who then escapes but doesn't reappear, even when some more gangsters get involved later on. The scene where it looks like he's shooting at the fat inspector is funny, but would have been better if Dead Eye was the one pulling the trigger.",1,Mixed.,mixed
"Well, I'm an Italian horror big fan and I love movies from directors such Argento, Fulci, Bava Sr and Bava Jr, only to quote the most famous. ""La villa delle anime maledette"" is one of the most unknown movie of this genre, shot when this kind of cinema began its crisis that continues still today, and director Carlo Ausino sounds totally new to my ears (althoug he directed six movies... this is the price Italian directors have to pay to not work in Rome...) . But the film is not so bad. And it's absolutely not correct to talk about ""trash"". OK, the plot is not so original; it reminds me stuff like the Amytville series (the year is the same of ""Amityville Possession"" by Damiano Damiani) or ""Shock"", the last work of Mario Bava. But you have to think that this is the movie of a cinematographer (like Mario Bava movies); so the most important thing is the atmosphere, not the story or the characters; atmosphere very well created by the use of light and by the camera movement. The rest remain in the background. I think the movie works; not so good, but works; it's surely better than a lot of Hollywoodian production like ""the Haunting"" which have a bigger budget, but not bigger ideas...",1,Neutral.,neutral
"An enjoyable movie, without a doubt, and very evocative of both its era and that very particular stage in any boy's 'rites of passage'. But I have to say that having read the very positive comments here, I was a bit disappointed. The period was captured, but the plot was desperately thin. The whole thing revolves around the most egregious bit of miscasting in the history of school plays. The idea that quack quack would ever be chosen to play not only one of only three star turns, but a philanderer, is risible. And without that, nada. The sub-plots bore no relation that I could see to the main plot - all of them could be removed in their entirety without in any way affecting the main story - which surely suggests a fundamental flaw. When all your sub-plots look like padding, you know a central idea is being stretched beyond its limits. Nevertheless, it's a benign movie with its heart in the right place, there are some fine performances, and you just get the feeling that everyone involved felt deflated at the final 'cut!' That good feeling permeates the film. And that has to count for something. A flawed really quite good movie. 7 out of 10.",1,Mixed.,mixed
"I finally saw LAURE and I have to say that I equally enjoyed it and was dismayed by it. What's great about it is the atmosphere, the music, the location, the cinematography and the beautiful cast. The story is non-existent for sure but with these movies it doesn't really matter. The pace in languid and the settings are exotic. The film has a lot going for it. Unfortunately, it also has a few things going against it. The first thing is that the gorgeous Annie Belle and the handsome Al Cliver have no chemistry whatsoever. Because the two are playing a couple and are on screen for almost the entire length of the film the lack of chemistry between the two is a definite liability. According to IMDb, Al and Annie were a real couple when they filmed this movie. They sure kept their attraction to each other from showing on screen.<br /><br />The other problem with LAURE is that some sex scenes are just ineffective or even ridiculous. There's one sex scene that stands out as one of the silliest I've ever seen in any soft porn flick: our young blonde couple are picked-up by a helicopter pilot who happens to be a cross-dresser! The pilot flies over the city to pick up his girlfriend (!) and they have an orgy of sorts in the helicopter, in mid-air. And Al Cliver is filming all of this with his 16mm camera! I kid you not. Ridiculous. We later see that 16mm footage being edited on a moviola. While the footage rolls, Al and Annie start making out. This scene is actually good but the footage on the screen behind them was at times too much. Watching the footage of the cross-dresser getting it on with his bimbo while piloting the helicopter almost had me rolling on the floor laughing out loud. Is this supposed to be erotic or believable in any way? The last thing I want to see is a woman pleasuring a man in drag, certainly when the man in drag makes for such an ugly woman, while piloting a helicopter, no less. Al and Annie getting it on was cool as was the music during the entire scene. I just wish the footage on the editing screen wasn't so silly.<br /><br />Speaking of drag, another dull plot point in LAURE which really drags the movie to a crawl are all those moments with the great Orso Maria Guerrini and his two wives. A married threesome is an interesting idea but it hardly registers here as hot or even interesting. The two women are sorta dull and we rarely see the three having sex. In fact, Orso keeps his clothes on for almost the entire film, even when he's with Annie Belle. This is another minor complaint about LAURE: there's nudity but it's not as much as other films of the same era. It just needed more skin to punch it up.<br /><br />Except for those minor complaints and the drag queen moments, LAURE is actually very watchable. I love these kind of softcore films from the 1970s when the attention was set on mood and atmosphere, not the crude stuff we see today.<br /><br />p.s.: make sure to watch Emanuelle in Egypt, which stars Annie & Al but also another famous screen couple, Laura Gemser and Gabriele Tinti. The music in that movie is also great.",1,Mixed.,mixed
"This film flopped miserably in the UK, and it didn't deserve to. The trailer of this film is slightly misleading, and I guess it mislead critics and audiences into thinking it was ""Atonement: Part 2"". While the film was marketed that way to capitalise on the earlier success of Joe Wright's BAFTA-winning film, it's very different in tone. It focuses on an imagination of sorts of Welsh poet Dylan Thomas' life during the Second World War as the writer of propaganda films for the war effort, and his subsequent return to Wales. Director John Maybury quickly introduces Dylan's (Matthew Ryhs) childhood sweetheart Vera Phillips, played by Keira Knightley. She was Dylan's first love in their homeland, but the moment has passed, and singer Vera only wants it as a beautiful memory. Or does she? Vera unexpectedly strikes up a close bond with the other woman in Dylan's life, ""Queen of Ireland, love of my life, mother of my child"" Caitlin Thomas (Sienna Miller). The three form a sort of menage a trois in war-struck London, but Vera then falls for a dashing soldier, William Killick (Cillian Murphy). They quickly marry, with Killick leaving for War. A frightened Vera convinces the Thomas' to return witb her to Wales, but the three are faced with the realism of the birth of Vera's child, William's jealousy and shell-shock after returning home, and Caitlin realising she cannot share Dylan with her best friend.<br /><br />Filmed on a low budget, this is more of a mood piece than anything else. It works best as a realisation that some memories and feelings need to be treasured but not renewed. The performance of Sienna Miller is particularly excrellent (unfortunately the paparazzi nonsense detracts from the fact thats she's quite a talent), and Knightley and Murphy are once again very good. The let-down is Rhys as Dylan, who, while the Welsh poet himself was no bed of roses, lacks charisma and makes us wonder what these women see in Dylan. The writing is very choppy, some beautiful moments interspersed with sloppiness. It's certainly worth watching, however.",1,Neutral,neutral
"This is primarily about love in WWII, yet we must remember that it's also a biopic for Dylan Thomas and those around him at this particular stage in his life.<br /><br />The movie's timing is just great. It really captures what I think would have been the spirit during those times; smiling and hoping you're not going to get bombed. While it may prove boring to some, the movie does have a particularly dangerous edge to it.<br /><br />At one point, my heart was racing towards the end as the movie hits its climax. It really does feature some poignant moments that are handled with skill by the four main actors. Cillian Murphy is on fine form here, as is Matthew Rhys. Both are polar opposites and it makes for an interesting watch. The relationship formed between Sienna Miller and Keira Knightley's characters is wonderful and we have the acting to thank (and watch out for a cameo by Suggs of 'Madness'). <br /><br />Despite all of this, it's a rather slow movie. Coupled with the fact it's just shy of two hours, it's quite a slog to get to the conclusion.<br /><br />Overall, it's a solid non-fiction war movie with many wonderfully crafted moments that were no doubt helped by the splendid number of well-known British names behind the scenes. But it really does drone on for too much at times. Still, a worthwhile watch. 7/10",1,Mixed.,mixed
"Although I am very familiar with poet Dylan Thomas, I know nothing of his life. Whatever his life and specifically his marriage involved, I would imagine that The Edge of Love (based on the novel) manipulates things a bit, but unless you are a historian or a poet, who cares.<br /><br />The movie is less about Thomas and more focused on the two most important women in his life. One is his wife Kathrine, and the other is Vera who was his first love. One romantic night on the beach as youths is something that both have tried to put behind them but cannot, now grown up they are good friends. I forgot to mention that this is set during the war. Vera becomes engaged to Captain Will Killing who he gets her pregnant and leaves for war. While he is away, Vera starts to fall for Thomas again, and Kathrine has fallen out of love with him. She is also carrying another man's child. Things get even more emotionally complex when Capt Killig returns<br /><br />As you can see, it is a very soap operatic plot, and it takes shape in a fairy drab slow manner, with perhaps one too many sequences of sappy dialogue. But all is not lost yet. For a non- Hollywood production, I think that the Edge of Love is about as stylish a picture as one can get. It is certainly more dimensional and intelligent than about 90% of contemporary romances, Hollywood production or not. Some of it has to do with being set during the war, which sets up emotional conflict that feels more convincing and less artificial, a bit like Atonement. this one features acting and cinematography of equal talent to Joe Wright's Oscar nominee, but it is in far greater need for stable pacing and progression. Things are okay at the start and finish, but the middle section is where your attention span may be tested, unless you are deeply and profoundly rooted in the story. <br /><br />I doubt if The Edge of Love will have that kind of an effect on the viewer, but is a good film to check. it might even make a good date night movie, considering it is so much smarter than the chick flicks that boyfriends are forced to endure today.",1,Neutral,neutral
"Can't grade this very well, because I can't say I liked it. But it is the story that bothered me, not the realization of the film. The acting, directing, atmosphere, music were all good. It's just that after you see a bunch of people doing things you can't truly relate to, the movie ends. It is educational in the way that it shows the horrors of war as seen from home and the way feelings don't need to make any sense at all and still be strong, but that's about it.<br /><br />The plot covers a period of a few years in which the poet Dylan Thomas is taken under the roof of a former ex-girlfriend. He is married, brings his wife and later the kid, while the ex (Knightley) marries some other guy. But the tension is there, Dylan is a self obsessed jerk and the new husband comes back home from the war with a slight case of PTSD. Add in some pretty temperamental characters and you have your hands full.<br /><br />Bottom line: you have to be ""in the mood"" to like this film. The hard part is defining this mood. I don't think I've ever been in it yet. Ever. So it is probably better watched by adults with a grasp on weird complex human behaviour and maybe a curiosity about Dylan Thomas.",1,Neutral.,neutral
"Okay, I'll admit that if I didn't have kids, I never would have seen this film and would never see it. But, considering all the rotten kids movies I have seen (such as SPY KIDS 2 or BABE: PIG IN THE CITY), this is a significant improvement. And, it had enough in it that I wasn't totally bored out of my skull or contemplated suicide (something I did repeatedly in the other two movies). Sure, the performances are pretty broad and the plot is kinda silly--but it IS a kids film. And, compared with other films in the genre, this is definitely better than average. Frankie Muniz and Amanda Bines actually appear to have some talent and probably will continue to have careers after puberty--at least on infomercials or doing voice-overs.<br /><br />So, if you are looking for a film to see with your kids, you certainly could do a lot worse!",1,Neutral,neutral
"SPOILER WARNING<br /><br />We've all heard the ""Boy Who Cried Wolf"" legend. But what if the wolf was a person in the modern world. Well it might be something like Big Fat Liar. Fourteen-year-old Jason Sheperd ( Frankie Muniz from ""Malcolm in the Middle"" ) is always lying to keep himself out of trouble. One day he is pressured to write an English essay, but it winds up in the hands of sleazy film-maker Marty Wolf ( Paul Giamatti ) who plans to turn Jason's story into a Hollywood blockbuster. No one believes Jason when he for once tells the truth and he ends up in summer school. However Jason is determined to prove to his parents the truth and travels to L.A. with his friend Kaylee ( Amanda Bynes ). When Wolf refuses to admit he ripped off his story, Jason plans to make Wolf's life a living hell. B.F.L. is no masterpiece but it's a nice way to spend 90 minutes of you're time. I wished they could've made it a bit longer though and there aren't that much pranks although they are clever enough ( I like the pool-dye the best ). I might not have liked this as much as I do if it weren't for Paul Giamatti. He is simply hilarious in this. If you have 90 minutes to kill try this out. You might just enjoy it.",1,Neutral,neutral
"Big fat liar is a pretty funny movie. But as I was watching it, I thought about something. Some of the events that occur in this film are unbelievable. So really, the film is kind of a big fat lie. There is no way that he could've gotten away with all of this. Here are all of the unbelievable stuff.<br /><br />1. When he fakes his father had choked on a meatball, and acts like he is the father. Jason(Frankie Munez) couldn't have gotten away with that. Well, luckily for us, he didn't. So it didn't stick with it, the outrageous.<br /><br />2.Even if the Grandmother was blind, she still could've figured out that that wasn't her granddaughter. <br /><br />3.They couldn't have gotten on the plane, flown to L.A., acted like they were coat salesmen, sneak into the studio, and then, and then... Well, some of the film is a little unbelievable. But it doesn't hurt to tell a little white lie. Trust me, I do it all the time.<br /><br />Big fat liar, though unbelievable at times, is fun. It's also very funny. But let me just say one thing before I continue this review. If Paul Giamatti wasn't in this movie, it would really suck. It would be horrible. Big fat liar is also pretty funny, though corny at times. I give it a thumbs up.<br /><br />Big fat liar:***/****",1,Mixed.,mixed
"I wasn't expecting much from this tale of a kid whose term paper is stolen and turned into a movie script.. who then he travels to hollywood to get even.. but.. hey.. it's still a fun film. Frankie Muniz of ""Malcom in the Middle"" fame stars as the kid and is fairly good and Amanda Bynes as his friend is also very good. Yea the film does work as an advertisement for Universal Studios theme park and is really kinda a silly kids film.. but i enjoyed it anyways. GRADE: B-",1,Neutral.,neutral
"I saw this film purely by chance. It was shown very late, or more correctly very early one morning on television. I had woken up and was having trouble getting to sleep and this film came on.<br /><br />It deals with a subject covered many times elsewhere (it certainly isn't as good as Educating Rita, despite a couple of additional twists) and has a very predictable ending.<br /><br />Despite its very obvious shortcomings I did enjoy the film and this was thanks to the acting of some of its players rather than the story or the piece as a whole.<br /><br />I am a big fan of Sam Neil and have seen him in many different films including: Dead Calm; The Piano; Sirens; Children of the Revolution; Event Horizon; Bicentennial Man and the ubiquitous Jurassic Park. He was very good but he could have played this part with his eyes shut.<br /><br />Some of the acting was, in my opinion, dreadful Rose Byrne for example and some of the elusions were rather heavy handed (all the board woman in empty lives all dressed totally in white for example).<br /><br />However, two actors (who I hadn't, or don't remember, seen before) impressed me a lot Sinéad Cusackn as Frances (Frank) Kennedy, and especially Matthew Newton as her son David. He, in particular, was very convincing and I would like to see a lot more of him.",1,Neutral,neutral
"In the ""goofs"" section for this film there's a comment to the effect that there is a mistake in continuity where Auguste's car is seen to be parked in a different place from that seen in a previous shot in the same scene. This is incorrect. One of the views is from Auguste's flat, the other is from Valentiné's flat across the street. The whole purpose of this segment is to show how Valentiné and Auguste - who may be made for each other - almost cross paths (as happens several other times) but never quite do so, until circumstances throw them together on the ferry at the end of the film. (And here there is the implication that Joseph has manipulated things so that Auguste is on that ferry, having inspected Valentiné's ticket to see which sailing she is booked on.)",1,Neutral.,neutral
"This is a Laurel & Hardy comedy short with some great and funny moments but overall the movie relies a bit too much on just one comical premise.<br /><br />The comical premise this movie mostly relies on is very simple; Stan Laurel not wearing any pants. Laurel plays a Scottish naive young person who arrives in America in full kilt. For some reason he gets the center of attention because of this and his uncle played by Oliver Hardy thinks because of this that its time to put some pants on Philip.<br /><br />Its humor is well executed but the main premise also gets a bit tiresome after a while. Although the movie definitely still has its comical great moments, it at the same time is also far from the best of the many Laurel & Hardy comedy shorts that are still around. The movie is simply too simple to be considered one of the greatest, although it definitely is most fine executed all, for most part.<br /><br />Great good clean fun, just nothing too remarkable or memorable all.<br /><br />7/10",1,Neutral,neutral
"I watched the pilot episode for this one with high expectations, having just graduated college and moved on to ""real life"". I was not in a fraternity, but a lot of my best buddies were, and I got to partake in a lot of the partying that they did in their house, so I know what goes on to some extent.<br /><br />This show is obviously a dramatization, not a documentary in any way of Greek life, or college life for that matter, although it does hold a lot of truth, albeit exaggerated for the most part. If you watch the show for the value it contains as a TV show, and nothing more, it is very entertaining, much like movies such as Old School, Porky's, Animal House, etc. If you watch it expecting it to chronicle all of your experiences in your own college life, you will probably either be left wanting more, or mad that they over-dramatize a lot of events.",1,Neutral,neutral
"One should not be too critical about the director's second feature.<br /><br />I really like the camera work of Madiba. As Mr. Shawn pointed out, he had a unique way of looking at things.<br /><br />However, howcome a 14 year old boy shoot such beautiful images? Remember he has not got any education of any sort. I don't think english is the common tongue in Cape Town ghettos. Worse still, Madiba looks even smaller than his supposed age of 14.<br /><br />Any way, if you overcome above-mentioned peculiarities, you can watch the film and still enjoy it because of nice camera work.",1,Neutral,neutral
"Following is a little-known 1998 British film, which was made with a budget of £8000 and has a running time of 70 minutes. When watching it, you'd never expect its director to go on to make it in Hollywood and become one of the most acclaimed and celebrated directors of the 21st Century  well, everybody has to start somewhere I suppose.<br /><br />The director of Following, as you probably already know is Englishman Christopher Nolan, who directly after Following would go on to direct the critically-acclaimed independent film Memento; a few years later he would be hired by Warner Bros. to direct the new Batman series, which further brought him acclaim, and so on and so forth. My point is, everybody has to start somewhere  even if it's not in the most astounding debut  and Christopher Nolan introduces himself to the world in 1998 with Following.<br /><br />When watching it, I couldn't help but draw resemblances to another directorial debut, avant-garde auteur David Lynch's Eraserhead. Following is not a surrealist psychological horror film in that sense, but the similarities are noticeable; most notable, it's shot in grainy black-and-white and has an atmosphere about it that makes it unique. It's hard to describe in words, but it loosely resembles the smoky atmosphere you'd find in the film noirs of old. Hence, it can be said that Following is a contemporary film noir, or a neo-noir. Overall, it's an amalgamation of that and a psychological thriller, and the story is most appropriate to these two genres.<br /><br />The main character is nameless, and the movie's title stems from an early, obsessive-compulsive trait he possessed  randomly picking out people on the street and following them, sometimes even for hours on end. During one of these 'stalking expeditions', the main character becomes noticed by one of the people he is following, and is confronted. Turns out that the 'confronter' is a man who is willing to befriend our narrator, and he introduces himself; his name is Cobb, and he's a petty burglar who invites the narrator to follow him on his burglaries.<br /><br />From there, the main character becomes swept up in Cobb's world, and he becomes embroiled in crime, passion and violence as he gets more and more intimate with Cobb. Following is not so much a character study, but instead a film which follows the tumultuous relationship between these two main characters, and the devastating ramifications it has on our narrator. Nolan succeeds in making the film resemble a film noir, and emulates the respective atmosphere well.<br /><br />As a thriller, Following is taut and atmospheric; however as a film in general, it's somewhat of a disappointment. If not that, then one could definitely call it underwhelming. The entire film is shot in a non-chronological and non-linear fashion, and it makes the story and film-experience unique, to some extent  this style has been done so many times now it's almost commonplace technique  and the story itself is unique to some extent.<br /><br />However, Following is ultimately underwhelming for the entire film, and is disappointingly unspectacular. The story calls for more  more action, more suspense and more thrills  but it becomes too embroiled in its own storyline, and instead focuses on creating an intricate story. Following does succeed in doing that, but without any other elements it's a film noir that doesn't quite work out; it's got a sense of emptiness which isn't enormous, but still noticeable nonetheless. Furthermore, the film's shocking revelation at the end  almost a mandatory convention in film noirs  is one that makes us feel cheated; it's unpredictable and comes out of nowhere, but in relation to the story it's disappointing, as it essentially makes the preceding scenes, and the entire film, seem like an enormous waste of time.<br /><br />But the positives far outweigh the negatives, and in the end Following turns out to be a flawed but satisfying film, Yes, everybody has to start somewhere. Christopher Nolan does it with Following, and he does it in a fine manner. A quiet, meek but fine manner. It's not the most astounding movie, and it isn't quite worthy of the accolades the director would go on to receive in the following decade, but it's still a good film nonetheless. When singling out Following, you find a well-made, taut and atmospheric thriller, one which lacks noticeable nuance or innovative style but still manages to grip audiences nonetheless.",1,Neutral,neutral
"If Christopher Nolan had made Memento before Following, then all of the flaws in Following would have been corrected. In Memento, Nolan constructed the switches in time perfectly. We were able to tell when it was the past, when it's current, etc. However, Nolan experimented with it a little, and it just doesn't work. Although he had a small budget and couldn't use color (which is one way Memento worked), it was just too hard to distinguish between time. On the DVD is a feature that allows you to play the scenes in chronological order. I intended to write my review after watching it, so hopefully it would make more sense, but, of course, it wasn't working.<br /><br />You can't blame Nolan for not coming up with original ideas. A young man, Bill (Jeremy Theobald), is bored, so he decides to follow random people on the street. He finds one, Cobb (Alex Haw), that particularly interests him. Soon, Bill becomes friends with Cobb and goes with him as he breaks into houses and robs them. Then, a saucy young blond (Lucy Russell) enters, and the movie becomes even weirder from there.<br /><br />The ending of Following is one of the most shocking endings I've seen. Sure, Fight Club had an amazing ending, but the way that Following's ending played out was amazing. I felt like someone had smacked me on the head and given me a concussion. Nolan has a thing for making good endings (well, maybe not, I could guess Insomnia's from a mile away), and can really construct a great story. Following may not be the easiest to follow or look at, but it's such a finely crafted, original story with a shocker ending that you'll probably want to watch all of its 70 minutes again.<br /><br />My rating: 7/10<br /><br />Rated R for language and some violence.",1,Mixed.,mixed
"From a perspective that it is possible to make movies that are not offensive to people with strong moral values, this one is definitely worthwhile. This is the second Bruce Willis film in a row that manages to tell its story with no nudity, off-color humor, profanity, or gratuitous violence. (I refer of course to The Sixth Sense.) Both movies are engaging on more than one level. This one is appropriate for children as well, although as others have pointed out, it isn't a flick FOR kids. <br /><br />I was bothered that the time travel device that drives this plot is never explained, except that we know Russell himself initiates it as a 70 year old. Also, why does his dying mother have to come to school to get him when he wins the fight; why, if as his older self says, he has to fight that kid again and again for the next few years does his mother not have to come and get him every time, and why he doesn't learn to kick butt in the process. I also found the score rather annoying and not always appropriate to the action on stage. <br /><br />Good use of the red plane as metaphor, however.",1,Neutral.,neutral
"While my kids enjoyed the movie (and announced afterward that they want to buy it later) I think I got more out of it that they did. The scene in the airport shop at the beginning is real life (I did not use the cutting comment aloud, but I thought it). It is a feel good mid-life movie, a bit sappy and some scenes work less well than others (why does the kid stay with Bruce Willis after he knows his Mom is dying?), but all in all and good time. It also gave our family something to talk about - did my kids think my life was boring? What do they expect at 40? How can you not like a movie that gets a good conversation going with your kids?",1,Neutral.,neutral
"The story is quite slow at the beginning except few interesting humour that come along the way but some of the plot still empty.<br /><br />The science on how the kid entered the 21st century is still a mystery except at the end of the movie, we have been shown of how.<br /><br />Other than that, everything looks ok!",1,Neutral,neutral
"Once again, we are fortunate to see a gorgeous opening scene where the artists' work has been fully restored and we see this old-time grocery store on a street corner with the snow gently falling. Inside are the rich colors of all the merchandise, from produce to canned and boxed goods to medicine to candy, etc.<br /><br />In essence, this is a story of those goods ""coming to life,"" such as the animals on the labels of items, or a pie, or even a pack of cigarettes.<br /><br />The whole ""show"" is narrated by ""Jack Bunny,"" a Jack Benny impersonator, with music from conductor Leopold Stokowski, who was in so many Looney Tunes animated shorts I have lost count. A lot of the humor is topical, so it pays to know who ""Little Egypt"" and other characters. The Busby Berkeley-type ""aqua"" number with bathing suited-sardines coming out of the can, and the tomato can-can dance were both clever! <br /><br />All of the above, and more, was in the first half of this slightly longer-than-normal length cartoon. The second half was about a King Kong-type which escapes from the ""Animal Crackers"" box and terrorizes everyone. That part was not much, and ended on a somewhat stupid note. So..... an ""A"" for the first half, a ""D"" for the second, making it about a C-plus or B-minus overall.",1,Mixed.,mixed
"In my opinion the directing, editing, lighting, and acting(minus Franco) were very good. I must admit, I was pleasantly surprised and impressed with this film. I wasn't expecting much, in way of camera angles, sound, etc, but in these areas the film wasn't bad at all.<br /><br />After seeing the film, I personally felt frustrated with both characters because I wanted so badly for these two characters to reach out to one another. And I felt like the Travis(Franco) character wasn't really affected or changed in the end after Terri commits suicide. Although, this is probably due to the lack or inability of James Franco to express emotion(of any kind) very well in this movie. I've seen a few of Franco's other films, and to me he just can't pull it off when a scene calls for real emotion or facial expressions. The only positive he brings to the film, is the possibility of more people watching this movie.<br /><br />On the other hand, Rachel Miner's portrayal of Terri was well done, and she looks to have a bright future ahead. I could really see and feel the sadness and emptiness in her character, and it made me feel for her. I only wish I could have seen more into Terri's life before the film ended.<br /><br />For a short film, this movie was good, but it leaves you wanting more in the end. I only wish it could have been just a bit longer, to see the characters develop a little more. In spite of that, I hope to see more films from the director and crew in the future.:)",1,Mixed.,mixed
